from,to,action,p(s'a|s)
6334,4337,2,0.1
6334,6186,4,0.014285714285714285
6334,1691,2,0.014285714285714285
6335,2737,1,0.07692307692307693
6335,1961,5,0.07692307692307693
6335,6335,3,0.1282051282051282
6335,6335,4,0.1282051282051282
6335,6335,5,0.07692307692307693
6335,6335,1,0.07692307692307693
6335,4346,0,0.1794871794871795
6335,4974,2,0.10256410256410256
6335,4365,0,0.02564102564102564
6335,145,2,0.05128205128205128
6335,6179,1,0.02564102564102564
6335,4946,2,0.05128205128205128
6336,4278,3,0.07142857142857142
6336,3380,0,0.07142857142857142
6336,6336,2,0.07142857142857142
6336,6336,4,0.2857142857142857
6336,6336,5,0.07142857142857142
6336,4568,1,0.14285714285714285
6336,266,0,0.14285714285714285
6336,6634,0,0.07142857142857142
6336,4928,0,0.07142857142857142
6337,2807,2,0.13636363636363635
6337,6337,4,0.11363636363636363
6337,6337,0,0.07386363636363637
6337,6337,5,0.09659090909090909
6337,3453,3,0.056818181818181816
6337,442,3,0.03409090909090909
6337,937,1,0.07386363636363637
6337,112,5,0.07954545454545454
6337,112,4,0.08522727272727272
6337,112,0,0.022727272727272728
6337,3727,5,0.011363636363636364
6337,3727,4,0.011363636363636364
6337,3528,1,0.11363636363636363
6337,2417,2,0.005681818181818182
6337,6428,2,0.011363636363636364
6337,1218,2,0.011363636363636364
6337,710,1,0.03977272727272727
6337,6617,2,0.005681818181818182
6337,3721,3,0.017045454545454544
6338,2198,0,0.045454545454545456
6338,1787,1,0.11363636363636363
6338,1787,4,0.06818181818181818
6338,3849,0,0.09090909090909091
6338,1773,0,0.022727272727272728
6338,3386,2,0.022727272727272728
6338,3997,3,0.045454545454545456
6338,5463,5,0.09090909090909091
6338,135,3,0.11363636363636363
6338,6338,1,0.13636363636363635
6338,6338,4,0.09090909090909091
6338,869,3,0.06818181818181818
6338,1680,5,0.045454545454545456
6338,6401,3,0.045454545454545456
6339,6068,0,0.06666666666666667
6339,6068,1,0.13333333333333333
6339,5645,5,0.3333333333333333
6339,6114,2,0.06666666666666667
6339,6339,4,0.13333333333333333
6339,6339,3,0.06666666666666667
6339,6339,0,0.06666666666666667
6339,2318,2,0.06666666666666667
6339,3360,5,0.06666666666666667
6340,6340,5,0.5
6340,1763,2,0.5
6341,6487,5,0.25
6341,6341,2,0.25
6341,15,2,0.25
6341,3107,0,0.25
6342,6342,4,0.5
6342,4216,2,0.5
6343,2305,1,0.2222222222222222
6343,6343,0,0.16666666666666666
6343,6343,4,0.16666666666666666
6343,2353,3,0.16666666666666666
6343,909,2,0.16666666666666666
6343,2962,5,0.1111111111111111
6344,4695,2,0.125
6344,3170,1,0.0625
6344,22,3,0.0625
6344,6344,4,0.1875
6344,6344,3,0.0625
6344,2373,5,0.125
6344,6527,3,0.0625
6344,1795,3,0.0625
6344,3405,1,0.0625
6344,5432,3,0.0625
6344,6124,5,0.0625
6344,1147,1,0.0625
6345,2018,1,1.0
6346,423,3,0.2
6346,2118,1,0.2
6346,6346,4,0.2
6346,5134,2,0.2
6346,935,1,0.2
6347,6347,1,0.2
6347,6347,4,0.2
6347,4117,2,0.2
6347,2367,0,0.2
6347,3078,1,0.2
6348,1032,1,0.3333333333333333
6348,5523,0,0.3333333333333333
6348,5591,1,0.3333333333333333
6349,952,2,0.25
6349,3740,1,0.25
6349,4730,3,0.25
6349,6313,2,0.25
6350,6167,3,0.1
6350,646,3,0.15
6350,6350,4,0.25
6350,6350,0,0.05
6350,1765,5,0.1
6350,645,1,0.05
6350,5898,1,0.05
6350,5307,5,0.1
6350,5030,2,0.1
6350,956,2,0.05
6351,6419,3,0.013262599469496022
6351,6351,0,0.14058355437665782
6351,6351,5,0.16976127320954906
6351,6351,4,0.15649867374005305
6351,6131,1,0.05570291777188329
6351,4972,1,0.050397877984084884
6351,3528,3,0.005305039787798408
6351,3762,2,0.007957559681697613
6351,3102,2,0.16445623342175067
6351,1121,3,0.07692307692307693
6351,918,1,0.013262599469496022
6351,3497,1,0.007957559681697613
6351,5200,1,0.013262599469496022
6351,2140,3,0.042440318302387266
6351,5482,3,0.013262599469496022
6351,4627,1,0.005305039787798408
6351,6237,3,0.002652519893899204
6351,1991,5,0.007957559681697613
6351,1991,0,0.002652519893899204
6351,5070,3,0.010610079575596816
6351,1893,1,0.023872679045092837
6351,1768,3,0.005305039787798408
6351,2329,3,0.007957559681697613
6351,3931,1,0.002652519893899204
6352,1203,1,0.5
6352,5209,3,0.25
6352,1896,2,0.25
6353,4597,2,1.0
6354,5905,3,1.0
6355,3961,3,0.09090909090909091
6355,6355,0,0.09090909090909091
6355,6355,4,0.09090909090909091
6355,5194,1,0.09090909090909091
6355,4464,1,0.09090909090909091
6355,4397,3,0.09090909090909091
6355,146,2,0.09090909090909091
6355,6593,3,0.09090909090909091
6355,3367,3,0.09090909090909091
6355,4637,5,0.09090909090909091
6355,4637,4,0.09090909090909091
6356,6561,0,0.5
6356,5348,3,0.5
6357,6357,5,0.6666666666666666
6357,4032,3,0.3333333333333333
6358,4125,2,0.5
6358,2895,2,0.5
6359,5237,0,0.125
6359,5683,0,0.125
6359,2386,2,0.125
6359,48,5,0.25
6359,6359,1,0.125
6359,6359,4,0.25
6360,6360,4,0.3333333333333333
6360,930,0,0.3333333333333333
6360,6513,1,0.3333333333333333
6361,6361,5,0.07142857142857142
6361,6361,4,0.14285714285714285
6361,6361,0,0.35714285714285715
6361,6361,3,0.14285714285714285
6361,3700,1,0.07142857142857142
6361,3006,2,0.14285714285714285
6361,4807,2,0.07142857142857142
6362,6362,2,0.1288888888888889
6362,6362,4,0.20444444444444446
6362,4651,0,0.10222222222222223
6362,5463,3,0.044444444444444446
6362,1680,3,0.02666666666666667
6362,1934,1,0.14222222222222222
6362,149,3,0.013333333333333334
6362,1832,5,0.15555555555555556
6362,3227,3,0.022222222222222223
6362,2561,0,0.08444444444444445
6362,4924,3,0.022222222222222223
6362,4276,3,0.013333333333333334
6362,6553,3,0.013333333333333334
6362,5335,3,0.008888888888888889
6362,955,3,0.0044444444444444444
6362,4170,3,0.013333333333333334
6363,6363,4,0.3333333333333333
6363,454,1,0.3333333333333333
6363,2546,3,0.3333333333333333
6364,6364,4,0.125
6364,6364,5,0.3125
6364,6364,1,0.0625
6364,4262,0,0.0625
6364,2737,3,0.1875
6364,6389,2,0.0625
6364,1700,0,0.125
6364,3680,1,0.0625
6365,3402,0,0.16666666666666666
6365,5329,2,0.3333333333333333
6365,4786,5,0.3333333333333333
6365,759,1,0.16666666666666666
6366,6366,4,0.16666666666666666
6366,6366,5,0.16666666666666666
6366,2354,3,0.16666666666666666
6366,4581,5,0.16666666666666666
6366,1290,2,0.16666666666666666
6366,1290,0,0.16666666666666666
6367,6106,5,0.5
6367,5849,3,0.5
6368,5734,2,0.3333333333333333
6368,5410,2,0.3333333333333333
6368,1151,1,0.3333333333333333
6369,3964,1,1.0
6370,3150,1,1.0
6371,3568,0,1.0
6372,6372,4,0.2
6372,6372,3,0.2
6372,6372,0,0.2
6372,4018,5,0.2
6372,3632,5,0.2
6373,2392,2,0.175
6373,2050,3,0.225
6373,3327,1,0.1
6373,3327,4,0.175
6373,3327,5,0.075
6373,6373,1,0.05
6373,6373,4,0.025
6373,2543,0,0.15
6373,1344,5,0.025
6374,2398,3,0.18181818181818182
6374,3839,1,0.18181818181818182
6374,6374,5,0.18181818181818182
6374,6374,4,0.18181818181818182
6374,6374,0,0.18181818181818182
6374,6179,2,0.09090909090909091
6375,6094,0,0.16666666666666666
6375,6375,4,0.3333333333333333
6375,6375,5,0.16666666666666666
6375,5287,3,0.16666666666666666
6375,3574,3,0.16666666666666666
6376,6585,4,1.0
6377,4662,2,0.23076923076923078
6377,6377,5,0.07692307692307693
6377,6377,1,0.15384615384615385
6377,6377,4,0.15384615384615385
6377,2341,3,0.3076923076923077
6377,6539,0,0.07692307692307693
6378,65,0,0.045454545454545456
6378,194,5,0.09090909090909091
6378,2074,1,0.045454545454545456
6378,2591,0,0.045454545454545456
6378,6510,1,0.045454545454545456
6378,551,0,0.13636363636363635
6378,6507,1,0.045454545454545456
6378,6378,4,0.13636363636363635
6378,6378,2,0.09090909090909091
6378,2165,5,0.09090909090909091
6378,2574,3,0.13636363636363635
6378,1112,3,0.045454545454545456
6378,3185,3,0.045454545454545456
6379,6379,5,0.2857142857142857
6379,6379,4,0.14285714285714285
6379,1861,0,0.21428571428571427
6379,3339,0,0.14285714285714285
6379,4866,2,0.14285714285714285
6379,3654,1,0.07142857142857142
6380,3786,1,1.0
6381,1121,1,0.10416666666666667
6381,6381,4,0.10416666666666667
6381,6381,5,0.109375
6381,6381,0,0.057291666666666664
6381,5940,1,0.03125
6381,549,5,0.0625
6381,549,4,0.03125
6381,549,0,0.078125
6381,1218,2,0.078125
6381,3593,1,0.005208333333333333
6381,710,1,0.005208333333333333
6381,442,3,0.078125
6381,3102,2,0.13541666666666666
6381,2499,3,0.010416666666666666
6381,1441,1,0.03125
6381,3453,3,0.052083333333333336
6381,559,1,0.020833333333333332
6381,5096,3,0.005208333333333333
6382,3387,3,0.15789473684210525
6382,2363,0,0.15789473684210525
6382,6382,1,0.15789473684210525
6382,6382,4,0.21052631578947367
6382,6382,5,0.10526315789473684
6382,41,2,0.05263157894736842
6382,99,2,0.10526315789473684
6382,4346,0,0.05263157894736842
6383,1234,0,0.25
6383,6383,3,0.25
6383,3472,1,0.25
6383,2144,2,0.25
6384,4849,0,1.0
6385,5957,2,0.041176470588235294
6385,4084,0,0.11323529411764706
6385,6385,4,0.13529411764705881
6385,6385,3,0.1661764705882353
6385,6385,1,0.06323529411764706
6385,6385,5,0.17058823529411765
6385,4187,2,0.04264705882352941
6385,830,2,0.05
6385,2838,1,0.04264705882352941
6385,3380,0,0.020588235294117647
6385,3540,0,0.041176470588235294
6385,6282,1,0.01911764705882353
6385,5086,1,0.010294117647058823
6385,2151,0,0.008823529411764706
6385,4374,0,0.0014705882352941176
6385,3548,3,0.011764705882352941
6385,4218,0,0.0029411764705882353
6385,4611,1,0.0029411764705882353
6385,2687,1,0.014705882352941176
6385,2328,5,0.004411764705882353
6385,2328,4,0.0029411764705882353
6385,6158,1,0.0058823529411764705
6385,4831,0,0.0029411764705882353
6385,2583,3,0.0014705882352941176
6385,2229,2,0.004411764705882353
6385,2629,1,0.004411764705882353
6385,798,1,0.0029411764705882353
6385,1340,1,0.0058823529411764705
6385,3758,1,0.0014705882352941176
6385,1298,1,0.0014705882352941176
6385,5267,2,0.0014705882352941176
6385,2089,1,0.0014705882352941176
6386,6615,0,0.5
6386,1881,5,0.25
6386,3450,1,0.25
6387,3117,3,0.23076923076923078
6387,1192,1,0.07692307692307693
6387,6387,0,0.07692307692307693
6387,6387,5,0.15384615384615385
6387,2731,5,0.07692307692307693
6387,2731,4,0.07692307692307693
6387,4736,2,0.15384615384615385
6387,2669,1,0.15384615384615385
6388,2763,3,0.16417910447761194
6388,6577,2,0.05970149253731343
6388,2388,5,0.14925373134328357
6388,1510,0,0.19402985074626866
6388,6388,1,0.16417910447761194
6388,6388,4,0.13432835820895522
6388,2963,2,0.029850746268656716
6388,491,2,0.029850746268656716
6388,4660,2,0.014925373134328358
6388,3962,2,0.014925373134328358
6388,2780,2,0.029850746268656716
6388,5916,1,0.014925373134328358
6389,1700,0,0.5
6389,6364,1,0.5
6390,1591,0,0.3333333333333333
6390,6441,1,0.16666666666666666
6390,696,0,0.16666666666666666
6390,6390,2,0.16666666666666666
6390,1938,5,0.16666666666666666
6391,6391,4,0.5
6391,2217,5,0.5
6392,6392,4,0.16037735849056603
6392,6392,5,0.10377358490566038
6392,6392,1,0.05660377358490566
6392,6392,3,0.009433962264150943
6392,5934,4,0.04716981132075472
6392,5934,5,0.018867924528301886
6392,5934,1,0.018867924528301886
6392,5934,3,0.009433962264150943
6392,6101,3,0.03773584905660377
6392,785,1,0.0660377358490566
6392,785,4,0.02830188679245283
6392,785,5,0.03773584905660377
6392,785,3,0.02830188679245283
6392,3330,2,0.03773584905660377
6392,3796,0,0.009433962264150943
6392,1234,0,0.009433962264150943
6392,6084,2,0.009433962264150943
6392,5279,2,0.02830188679245283
6392,6150,0,0.0660377358490566
6392,3751,0,0.018867924528301886
6392,1813,2,0.018867924528301886
6392,4139,0,0.02830188679245283
6392,5933,0,0.009433962264150943
6392,1306,2,0.018867924528301886
6392,6250,3,0.02830188679245283
6392,3146,0,0.018867924528301886
6392,3039,2,0.018867924528301886
6392,3985,2,0.009433962264150943
6392,3458,2,0.009433962264150943
6392,2062,2,0.018867924528301886
6392,4849,0,0.009433962264150943
6392,4548,2,0.009433962264150943
6393,3730,1,1.0
6394,6394,0,0.14285714285714285
6394,6394,4,0.07142857142857142
6394,4783,5,0.35714285714285715
6394,2513,0,0.07142857142857142
6394,3389,2,0.21428571428571427
6394,5283,1,0.07142857142857142
6394,2810,5,0.07142857142857142
6395,6395,1,0.06382978723404255
6395,6395,4,0.1276595744680851
6395,6395,5,0.0851063829787234
6395,4731,0,0.0851063829787234
6395,956,2,0.02127659574468085
6395,1338,1,0.1276595744680851
6395,1189,0,0.0425531914893617
6395,6180,3,0.02127659574468085
6395,6167,3,0.1276595744680851
6395,5355,2,0.0851063829787234
6395,1887,1,0.0425531914893617
6395,5047,4,0.1276595744680851
6395,5047,5,0.0425531914893617
6396,5261,0,0.1111111111111111
6396,2451,3,0.2222222222222222
6396,6396,4,0.2222222222222222
6396,6396,1,0.1111111111111111
6396,6396,5,0.1111111111111111
6396,6122,2,0.1111111111111111
6396,4371,3,0.1111111111111111
6397,3477,0,0.3333333333333333
6397,6397,2,0.3333333333333333
6397,2618,1,0.3333333333333333
6398,401,1,0.3333333333333333
6398,1955,0,0.6666666666666666
6399,5415,3,0.14285714285714285
6399,6399,4,0.42857142857142855
6399,6399,5,0.14285714285714285
6399,4716,2,0.14285714285714285
6399,4228,1,0.14285714285714285
6400,6400,0,0.5
6400,2184,1,0.5
6401,6401,4,0.13559322033898305
6401,6401,3,0.10734463276836158
6401,135,3,0.03389830508474576
6401,135,4,0.022598870056497175
6401,3123,0,0.14124293785310735
6401,2928,1,0.13559322033898305
6401,3400,2,0.02824858757062147
6401,466,1,0.05084745762711865
6401,2669,2,0.05084745762711865
6401,3849,2,0.05084745762711865
6401,2407,2,0.005649717514124294
6401,630,5,0.11299435028248588
6401,2904,2,0.011299435028248588
6401,870,0,0.02824858757062147
6401,4715,5,0.01694915254237288
6401,5648,2,0.005649717514124294
6401,4591,2,0.005649717514124294
6401,1226,0,0.01694915254237288
6401,1882,5,0.011299435028248588
6401,610,2,0.011299435028248588
6401,3157,2,0.005649717514124294
6401,2907,2,0.011299435028248588
6402,2854,4,1.0
6403,879,2,1.0
6404,4126,1,1.0
6405,3915,0,0.3333333333333333
6405,4710,2,0.3333333333333333
6405,3439,4,0.3333333333333333
6406,585,4,1.0
6407,6549,2,0.14606741573033707
6407,6407,1,0.0898876404494382
6407,6407,4,0.21348314606741572
6407,5262,0,0.11235955056179775
6407,2763,3,0.12359550561797752
6407,6270,3,0.02247191011235955
6407,4911,2,0.033707865168539325
6407,4968,3,0.033707865168539325
6407,2342,5,0.1348314606741573
6407,2158,0,0.011235955056179775
6407,2089,4,0.011235955056179775
6407,5773,0,0.011235955056179775
6407,4087,2,0.011235955056179775
6407,5473,2,0.011235955056179775
6407,2578,0,0.02247191011235955
6407,2622,0,0.011235955056179775
6408,6408,1,0.013986013986013986
6408,6408,5,0.07692307692307693
6408,6408,4,0.1258741258741259
6408,6167,3,0.0979020979020979
6408,6180,3,0.0979020979020979
6408,2937,4,0.03496503496503497
6408,2937,5,0.03496503496503497
6408,1887,1,0.13986013986013987
6408,2735,0,0.11188811188811189
6408,5355,2,0.11888111888111888
6408,1338,1,0.02097902097902098
6408,956,2,0.027972027972027972
6408,6162,0,0.055944055944055944
6408,3437,5,0.006993006993006993
6408,3437,4,0.006993006993006993
6408,826,3,0.006993006993006993
6408,5368,0,0.013986013986013986
6408,5388,2,0.006993006993006993
6409,2378,0,0.3333333333333333
6409,6409,4,0.3333333333333333
6409,4841,3,0.3333333333333333
6410,3050,0,0.5
6410,4483,2,0.5
6411,2498,2,1.0
6412,147,1,0.2
6412,5610,5,0.4
6412,506,4,0.2
6412,6412,5,0.2
6413,1135,3,0.15384615384615385
6413,4477,2,0.3076923076923077
6413,5416,1,0.07692307692307693
6413,6413,4,0.15384615384615385
6413,6413,0,0.15384615384615385
6413,6413,5,0.07692307692307693
6413,1984,1,0.07692307692307693
6414,3358,3,0.14285714285714285
6414,4560,0,0.14285714285714285
6414,1998,3,0.07142857142857142
6414,6414,1,0.07142857142857142
6414,6414,4,0.07142857142857142
6414,1819,1,0.07142857142857142
6414,1819,4,0.2857142857142857
6414,5279,5,0.07142857142857142
6414,2532,0,0.07142857142857142
6415,4401,0,0.05263157894736842
6415,4401,4,0.10526315789473684
6415,4253,1,0.05263157894736842
6415,6415,4,0.10526315789473684
6415,6415,0,0.15789473684210525
6415,6415,5,0.05263157894736842
6415,2315,0,0.05263157894736842
6415,3558,2,0.10526315789473684
6415,6528,3,0.05263157894736842
6415,6528,1,0.10526315789473684
6415,2669,1,0.05263157894736842
6415,1833,2,0.10526315789473684
6416,6416,3,0.5
6416,2003,5,0.5
6417,6417,5,0.13157894736842105
6417,6417,4,0.09868421052631579
6417,6417,3,0.05921052631578947
6417,3736,1,0.06578947368421052
6417,5803,4,0.02631578947368421
6417,5803,5,0.09868421052631579
6417,5803,3,0.05921052631578947
6417,2880,2,0.013157894736842105
6417,2133,4,0.013157894736842105
6417,2133,3,0.006578947368421052
6417,2133,5,0.006578947368421052
6417,6318,2,0.006578947368421052
6417,496,0,0.07894736842105263
6417,1696,0,0.07236842105263158
6417,3245,1,0.07894736842105263
6417,3245,0,0.006578947368421052
6417,5743,2,0.046052631578947366
6417,707,1,0.05263157894736842
6417,450,1,0.02631578947368421
6417,2787,2,0.019736842105263157
6417,6061,2,0.006578947368421052
6417,4361,2,0.006578947368421052
6417,926,2,0.013157894736842105
6417,6426,2,0.006578947368421052
6418,6551,1,1.0
6419,112,0,0.06132075471698113
6419,3528,4,0.09433962264150944
6419,3528,5,0.08962264150943396
6419,3102,2,0.02358490566037736
6419,6337,0,0.11320754716981132
6419,3453,3,0.08018867924528301
6419,2807,2,0.1792452830188679
6419,442,3,0.04716981132075472
6419,6419,5,0.04716981132075472
6419,6419,1,0.11320754716981132
6419,6419,4,0.05188679245283019
6419,937,1,0.05188679245283019
6419,3721,3,0.014150943396226415
6419,710,1,0.014150943396226415
6419,2499,3,0.014150943396226415
6419,1218,2,0.0047169811320754715
6420,5009,1,1.0
6421,3547,1,0.6666666666666666
6421,352,0,0.3333333333333333
6422,2800,2,0.0015600624024961
6422,5534,3,0.0343213728549142
6422,4191,1,0.1294851794071763
6422,4191,4,0.0530421216848674
6422,4191,5,0.0452418096723869
6422,5488,0,0.12792511700468018
6422,180,3,0.015600624024960999
6422,6422,3,0.10140405616224649
6422,6422,5,0.08268330733229329
6422,6422,4,0.08892355694227769
6422,6422,1,0.0187207488299532
6422,5630,0,0.0109204368174727
6422,5113,2,0.093603744149766
6422,5234,4,0.0078003120124804995
6422,5234,3,0.0031201248049922
6422,5234,5,0.0046801872074883
6422,5944,1,0.0015600624024961
6422,4512,2,0.029641185647425898
6422,6143,3,0.0062402496099844
6422,6017,4,0.014040561622464899
6422,6017,5,0.014040561622464899
6422,6297,3,0.0046801872074883
6422,5007,2,0.0078003120124804995
6422,5659,0,0.0171606864274571
6422,3548,3,0.0015600624024961
6422,2891,2,0.0187207488299532
6422,4984,0,0.0062402496099844
6422,5400,2,0.0109204368174727
6422,6140,1,0.0015600624024961
6422,765,2,0.0015600624024961
6422,4611,5,0.0031201248049922
6422,4611,4,0.0062402496099844
6422,4611,1,0.0031201248049922
6422,4611,3,0.0031201248049922
6422,6439,1,0.0062402496099844
6422,6282,1,0.0015600624024961
6422,6282,5,0.0031201248049922
6422,6282,4,0.0015600624024961
6422,1466,1,0.0015600624024961
6422,6497,2,0.0031201248049922
6422,4896,1,0.0015600624024961
6422,3962,1,0.0015600624024961
6422,5425,1,0.0046801872074883
6422,4218,0,0.0015600624024961
6422,4516,2,0.0015600624024961
6422,3867,5,0.0015600624024961
6423,1767,5,0.022222222222222223
6423,5735,1,0.13333333333333333
6423,5549,2,0.2
6423,5092,0,0.15555555555555556
6423,5096,3,0.2
6423,6423,5,0.08888888888888889
6423,6423,4,0.08888888888888889
6423,6072,4,0.022222222222222223
6423,2154,1,0.08888888888888889
6424,6424,4,0.3333333333333333
6424,5674,1,0.6666666666666666
6425,6425,4,0.25
6425,6425,5,0.25
6425,6425,1,0.25
6425,2886,3,0.25
6426,6167,3,0.06802721088435375
6426,6426,1,0.1360544217687075
6426,6426,5,0.08843537414965986
6426,6426,4,0.10204081632653061
6426,2710,3,0.013605442176870748
6426,4472,5,0.061224489795918366
6426,4472,4,0.08163265306122448
6426,3661,0,0.10204081632653061
6426,5887,2,0.027210884353741496
6426,956,2,0.047619047619047616
6426,2582,0,0.061224489795918366
6426,6180,3,0.07482993197278912
6426,5388,2,0.08843537414965986
6426,6006,4,0.006802721088435374
6426,4752,1,0.02040816326530612
6426,5744,1,0.006802721088435374
6426,4284,1,0.013605442176870748
6427,6108,1,0.16666666666666666
6427,283,5,0.3333333333333333
6427,6427,4,0.16666666666666666
6427,6427,0,0.16666666666666666
6427,4899,1,0.16666666666666666
6428,1576,0,0.07017543859649122
6428,1576,1,0.04824561403508772
6428,2807,2,0.07456140350877193
6428,2807,0,0.05701754385964912
6428,2807,5,0.08771929824561403
6428,2807,4,0.07017543859649122
6428,6428,5,0.10087719298245613
6428,6428,4,0.09649122807017543
6428,6428,2,0.05701754385964912
6428,6428,0,0.039473684210526314
6428,4168,3,0.03070175438596491
6428,6090,3,0.0043859649122807015
6428,5228,3,0.021929824561403508
6428,5200,1,0.039473684210526314
6428,5859,1,0.02631578947368421
6428,3658,3,0.03070175438596491
6428,1278,3,0.008771929824561403
6428,6245,1,0.008771929824561403
6428,6556,3,0.021929824561403508
6428,1517,0,0.039473684210526314
6428,3528,3,0.008771929824561403
6428,1875,3,0.0043859649122807015
6428,4912,1,0.02631578947368421
6428,1705,3,0.017543859649122806
6428,5811,3,0.0043859649122807015
6428,1201,3,0.0043859649122807015
6429,6429,1,0.3333333333333333
6429,6429,5,0.3333333333333333
6429,4590,3,0.3333333333333333
6430,438,3,1.0
6431,1000,1,0.06666666666666667
6431,3124,5,0.06666666666666667
6431,3124,3,0.2
6431,3124,4,0.13333333333333333
6431,6431,0,0.26666666666666666
6431,3905,2,0.13333333333333333
6431,3023,1,0.06666666666666667
6431,6630,5,0.06666666666666667
6432,3447,1,0.1388888888888889
6432,5636,0,0.16666666666666666
6432,2060,3,0.027777777777777776
6432,6432,2,0.16666666666666666
6432,6432,3,0.05555555555555555
6432,6432,4,0.19444444444444445
6432,5975,3,0.08333333333333333
6432,4785,5,0.027777777777777776
6432,4262,0,0.05555555555555555
6432,4369,3,0.027777777777777776
6432,1398,3,0.05555555555555555
6433,4859,2,1.0
6434,5534,3,0.1
6434,6434,5,0.13333333333333333
6434,6434,4,0.13333333333333333
6434,6434,3,0.03333333333333333
6434,2771,1,0.03333333333333333
6434,5247,0,0.2
6434,3916,1,0.06666666666666667
6434,4512,2,0.03333333333333333
6434,5113,2,0.13333333333333333
6434,3690,1,0.03333333333333333
6434,6497,2,0.03333333333333333
6434,4088,5,0.03333333333333333
6434,4088,3,0.03333333333333333
6435,1172,3,1.0
6436,403,3,0.3333333333333333
6436,6436,0,0.16666666666666666
6436,563,2,0.16666666666666666
6436,4807,2,0.16666666666666666
6436,4938,1,0.16666666666666666
6437,5202,4,0.6666666666666666
6437,6437,5,0.3333333333333333
6438,6438,4,0.15384615384615385
6438,6438,5,0.3076923076923077
6438,6438,1,0.038461538461538464
6438,6461,2,0.19230769230769232
6438,2765,3,0.038461538461538464
6438,2056,0,0.15384615384615385
6438,218,3,0.07692307692307693
6438,5155,3,0.038461538461538464
6439,6439,4,0.07817109144542773
6439,6439,5,0.09292035398230089
6439,6439,1,0.10176991150442478
6439,6439,3,0.004424778761061947
6439,5630,0,0.09734513274336283
6439,6282,4,0.0014749262536873156
6439,6282,5,0.0029498525073746312
6439,4191,4,0.061946902654867256
6439,4191,5,0.06637168141592921
6439,4191,1,0.058997050147492625
6439,4041,2,0.11209439528023599
6439,5488,0,0.07374631268436578
6439,5234,1,0.004424778761061947
6439,5234,5,0.004424778761061947
6439,5234,4,0.004424778761061947
6439,2538,3,0.09292035398230089
6439,4512,2,0.05309734513274336
6439,1851,3,0.0029498525073746312
6439,5534,3,0.045722713864306784
6439,6143,3,0.01032448377581121
6439,6549,2,0.0014749262536873156
6439,6577,4,0.0029498525073746312
6439,4968,3,0.0029498525073746312
6439,4036,3,0.008849557522123894
6439,6297,3,0.0058997050147492625
6439,1327,2,0.0014749262536873156
6439,6270,3,0.0014749262536873156
6439,765,2,0.0014749262536873156
6439,2376,5,0.0014749262536873156
6439,4268,0,0.0014749262536873156
6440,5112,2,0.1111111111111111
6440,3192,0,0.09523809523809523
6440,2357,1,0.09523809523809523
6440,2357,5,0.07936507936507936
6440,2357,4,0.031746031746031744
6440,3327,3,0.14285714285714285
6440,6440,1,0.12698412698412698
6440,6440,5,0.06349206349206349
6440,6440,4,0.031746031746031744
6440,4222,0,0.06349206349206349
6440,2392,2,0.06349206349206349
6440,1770,3,0.07936507936507936
6440,6129,1,0.015873015873015872
6441,648,2,1.0
6442,4051,0,0.2857142857142857
6442,4448,2,0.14285714285714285
6442,96,4,0.2857142857142857
6442,6442,4,0.14285714285714285
6442,6442,5,0.14285714285714285
6443,4981,4,0.5
6443,4981,5,0.5
6444,6444,4,0.2
6444,3713,2,0.2
6444,3223,0,0.2
6444,4219,0,0.2
6444,3216,3,0.2
6445,5219,1,1.0
6446,352,4,0.3333333333333333
6446,352,0,0.3333333333333333
6446,6446,4,0.3333333333333333
6447,3462,4,0.3333333333333333
6447,6447,5,0.3333333333333333
6447,5134,2,0.3333333333333333
6448,5179,2,0.11764705882352941
6448,5683,0,0.11764705882352941
6448,5683,4,0.29411764705882354
6448,5683,3,0.11764705882352941
6448,499,2,0.058823529411764705
6448,5096,5,0.058823529411764705
6448,5524,1,0.058823529411764705
6448,5524,2,0.058823529411764705
6448,890,2,0.058823529411764705
6448,4345,5,0.058823529411764705
6449,6174,2,0.5
6449,5086,3,0.5
6450,6450,4,0.2
6450,4856,1,0.4
6450,4176,5,0.2
6450,3801,0,0.2
6451,5118,2,0.2
6451,1064,3,0.2
6451,6451,4,0.2
6451,6451,1,0.2
6451,2958,2,0.2
6452,5522,3,0.25
6452,5522,4,0.25
6452,3718,1,0.25
6452,3519,2,0.25
6453,177,2,0.08333333333333333
6453,2821,3,0.16666666666666666
6453,2821,5,0.08333333333333333
6453,6453,3,0.08333333333333333
6453,6453,4,0.08333333333333333
6453,6453,5,0.08333333333333333
6453,5885,1,0.08333333333333333
6453,4671,0,0.16666666666666666
6453,4671,1,0.08333333333333333
6453,162,1,0.08333333333333333
6454,6454,4,0.16
6454,6454,5,0.08
6454,6454,0,0.16
6454,6005,2,0.08
6454,1729,3,0.24
6454,1729,1,0.16
6454,2342,2,0.04
6454,1960,2,0.08
6455,3984,2,0.14913294797687862
6455,6292,4,0.004624277456647399
6455,6292,5,0.006936416184971098
6455,3548,3,0.04393063583815029
6455,6455,1,0.11329479768786127
6455,6455,4,0.09595375722543352
6455,6455,5,0.09017341040462427
6455,3867,4,0.05202312138728324
6455,3867,5,0.057803468208092484
6455,4218,0,0.06473988439306358
6455,4893,3,0.012716763005780347
6455,10,3,0.03236994219653179
6455,4611,1,0.04046242774566474
6455,1985,0,0.08901734104046242
